"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus faucireticulatus","","Melanorivulus faucireticulatus","(Costa, 2008)","Peixe das nuvens, Peixe não-anual","Peixes Continentais","08/2021","Quase Ameaçada","","","Melanorivulus faucireticulatus é uma espécie endêmica do Brasil, conhecida de pequenas lagoas em três áreas bem próximas, nas planícies aluviais do rio Bonfim, drenagem do alto rio Claro, bacia do alto rio Paraná, município de Perolândia, estado de Goiás. A região é circundada por plantações, imersa em uma matriz totalmente agrícola, que pode representar uma ameaça direta à espécie. A análise de imagens históricas indica que a região é ocupada por agricultura há pelo menos duas décadas, de maneira estável. A Extensão de Ocorrência (EOO) é de 537 km² e a Área de Ocupação (AOO) é de 12 km². Há o declínio continuado da qualidade do hábitat em função da agricultura e da aplicação de agrotóxicos, mas não há informações sobre fragmentação severa da população ou número de localizações. Por se aproximar da categoria Em Perigo (EN) pelos critérios B1b(iii)+2b(iii), Melanorivulus faucireticulatus foi categorizada como Quase Ameaçada (NT).","Sim","Não","Goiás","|Centro-Oeste|","Cerrado","Sub-bacia Paranaíba","","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus illuminatus","","Melanorivulus illuminatus","(Costa, 2007)","Peixe das nuvens, Peixe não-anual","Peixes Continentais","11/2022","Quase Ameaçada","","","Melanorivulus illuminatus é endêmica do Brasil e conhecida apenas da localidade-tipo, na várzea do córrego da Queixada, Serra do Caiapó, na drenagem do rio dos Bois, bacia do alto rio Paraná, município de Montividiu, no estado de Goiás. À época de sua descrição, foram realizadas outras expedições na região na tentativa de encontrar novas subpopulações, sem sucesso. Desde então, não foram localizados registros adicionais da espécie. A região é ocupada por agricultura, restando apenas poucos fragmentos de mata à beira dos corpos d´água. A análise de imagens providas pela plataforma Mapbiomas revela que há declínio continuado da qualidade do hábitat. A localidade é restrita, com Área de Ocupação (AOO) de 52 km2. Embora a agricultura possa ser considerada um impacto difuso, neste caso, levando-se em conta a sua área de ocorrência restrita, os esforços pretéritos de coleta sem sucesso e a provável deterioração contínua do seu biótopo, acredita-se que poucas localizações de ameaça podem levar a espécie à extinção, embora seja difícil quantificá-las. Portanto, por se aproximar da categoria Em Perigo (EN) pelo critério B2b(iii), Melanorivulus illuminatus foi categorizada como Quase Ameaçada (NT).","Sim","Sim","Goiás","|Centro-Oeste|","Cerrado","Sub-bacia Paranaíba","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus imperatrizensis","","","Nielsen & Pinto 2015","Peixe anual","Peixes Continentais","08/2019","Quase Ameaçada","","","Melanorivulus imperatrizensis é endêmica do Brasil e conhecida apenas da localidade-tipo, um pequeno riacho de cabeceira em um fragmento florestal na área urbana do povoado de Bananal, médio rio Tocantins, estado do Maranhão. A extensão de ocorrência (EOO) foi estimada em 719 km². A região vem sendo impactada por diferentes formas de uso e ocupação do solo, levando a perda de qualidade do habitat. No entanto, não é possível avaliar os eventuais efeitos de fragmentação do habitat ou número de localizações. Por esse motivo, M. imperatrizensis se aproxima da categoria Vulnerável (VU) pelos critérios B1b(iii), sendo categorizada como Quase Ameaçada (NT).","Sim","Não","Maranhão","|Nordeste|","Cerrado","Sub-bacia Tocantins Alto","","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial","","","","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus karaja","","Melanorivulus karaja","(Costa, 2007)","Peixe anual","Peixes Continentais","08/2019","Quase Ameaçada","","","Melanorivulus karaja é endêmica do Brasil, conhecida de cinco riachos tributários da margem esquerda do médio rio Tocantins, estado do Tocantins. A espécie ocorre em zona ripária florestada e há ambientes similares remanescentes nessas sub-bacias. A Área de Ocupação (AOO) foi calculada em 100 km2. A região do entorno vem sendo intensamente ocupada por agricultura e pecuária, com redução progressiva da vegetação ripária, causando o declínio continuado da qualidade do habitat. Não há informações que permitam avaliar a ocorrência de fragmentação populacional ou número de localizações. Com base nessa situação, M. karaja se aproxima da categoria Em Perigo (EN) pelo critério B2b(iii) e foi categorizada como Quase Ameaçada (NT).","Sim","Sim","Tocantins","|Norte|","Cerrado","Sub-bacia Araguaia
Sub-bacia Tocantins Alto","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus kayapo","","Melanorivulus kayapo","(Costa, 2006)","Peixe anual","Peixes Continentais","08/2019","Quase Ameaçada","","","Melanorivulus kayapo é endêmica do Brasil e conhecida somente da localidade-tipo, um pequeno córrego na serra dos Caiapós, drenagem do alto rio Caiapó, bacia do alto rio Araguaia, estado de Goiás. A localidade-tipo está inserida em zona ripária florestada. Ainda há ambientes similares remanescentes nessa drenagem e a Extensão de Ocorrência (EOO) foi calculada em 2.867 km2. A região do entorno vem sendo intensamente ocupada por agricultura e pecuária, com redução progressiva da vegetação ripária, causando o declínio continuado da qualidade do habitat. Não há informações que permitam avaliar a ocorrência de fragmentação populacional ou número de localizações. Com base nessa situação, M. kayapo se aproxima da categoria Em Perigo (EN) pelo critério B1b(iii) e foi categorizada como Quase Ameaçada (NT).","Sim","Sim","Goiás, Tocantins","|Centro-Oeste|Norte|","Cerrado","Sub-bacia Araguaia","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus kunzei","","Melanorivulus kunzei","Costa, 2012","Peixe anual","Peixes Continentais","08/2019","Quase Ameaçada","","","Melanorivulus kunzei é endêmica do Brasil, descrita de um córrego, associado a buritizais, afluente do rio Araguaia, estado de Goiás. A localidade-tipo está inserida em vereda de buritizais. Ainda há ambientes similares remanescentes nessa drenagem e sua Extensão de Ocorrência (EOO) foi calculada em 2.867 km2. A região do entorno vem sendo intensamente ocupada por agricultura e pecuária, com redução progressiva da vegetação ripária, causando o declínio continuado da qualidade do habitat. Não há informações que permitam avaliar a ocorrência de fragmentação populacional ou número de localizações. Com base nessa situação, M. kunzei se aproxima da categoria Em Perigo (EN) pelo critério B1b(iii) e foi categorizada como Quase Ameaçada (NT).","Sim","Sim","Goiás","|Centro-Oeste|","Cerrado","Sub-bacia Araguaia","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus larissae","","","Ywamoto, Nielsen & Oliveira, 2020","Peixe não-anual","Peixes Continentais","09/2022","Quase Ameaçada","","","Melanorivulus larissae é endêmica do Brasil e foi descrita em 2020 da nascente de um afluente do ribeirão Santa Rita, drenagem do rio Grande, na bacia do rio Paraná, município de Ouroeste, no estado de São Paulo. Há um único registro adicional próximo à margem do rio Grande, a aproximadamente 20 km da localidade-tipo. No entanto, como é uma espécie descrita recentemente, é possível que existam registros em coleções científicas atribuídos a espécies congêneres que podem, na verdade, referir-se a M. larissae. Além disso, ainda há ambientes propícios para a ocorrência de Melanorivulus na área a jusante do reservatório do rio Grande. Com as informações atuais, foi possível calcular a Extensão de Ocorrência (EOO) em 648 km2. A região noroeste do estado de São Paulo é ocupada há décadas por cidades, agropecuária e grandes reservatórios, que podem impor impactos sobre a sua população e seus ambientes. A localidade-tipo da espécie está quase dentro da área urbana, à beira de uma avenida, em trecho onde estão sendo implantados novos loteamentos, e o segundo registro, embora em trecho em melhor situação, está sujeito à expansão da agropecuária existente em seu entorno. Pode-se, portanto, inferir declínio da qualidade do habitat. Portanto, por se aproximar da categoria Em Perigo (EN) pelo critério B1b(iii), Melanorivulus larissae foi categorizada como Quase Ameaçada (NT).","Sim","Não","São Paulo","|Sudeste|","Mata Atlântica","Sub-bacia Grande","","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura","","","","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus nigropunctatus","","","Volcan, Klotzel & Lanés, 2017","Peixe não-anual","Peixes Continentais","09/2022","Quase Ameaçada","","","Melanorivulus nigropunctatus é endêmica do Brasil e conhecida por dois registros no trecho médio da bacia do rio Verde, bacia do alto rio Paraná, município de Água Clara, estado do Mato Grosso do Sul. A principal ameaça é a destruição do habitat pela expansão agropecuária. Além disso, a localidade-tipo está sob forte influência do lago da UHE São Domingos e os riachos da região são impactados por barramentos. A Extensão de Ocorrência (EOO) foi calculada em 472 km&sup2; e constata-se declínio continuado na qualidade do habitat. Portanto, por se aproximar da categoria Em Perigo (EN) pelo critério B1b(iii), Melanorivulus nigropunctatus foi categorizada como Quase Ameaçada (NT).","Sim","Não","Mato Grosso do Sul","|Centro-Oeste|","Cerrado","Sub-bacia Paraná RH1","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas","","","","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus ofaie","","","Volcan, Klotzel & Lanés, 2017","Peixe não-anual","Peixes Continentais","09/2022","Quase Ameaçada","","","Melanorivulus ofaie é endêmica do Brasil e ocorre em pequenos tributários do trecho médio da bacia do rio Verde, bacia do alto rio Paraná, município de Ribas do Rio Pardo, no estado do Mato Grosso do Sul. A Extensão de Ocorrência (EOO) foi calculada em 2.256 km&sup2;. A principal ameaça é a destruição do habitat pela expansão agropecuária, caracterizando declínio continuado da qualidade do habitat. Além disso, a espécie foi registrada em áreas perturbadas devido a mudanças na hidrologia e estrutura física de seus habitats através da construção de pequenos reservatórios de água para o gado. Entretanto, não há informação suficiente para se determinar o nível de fragmentação da população. Portanto, por se aproximar da categoria Em Perigo (EN) pelo critério B1b(iii), Melanorivulus ofaie foi categorizada como Quase Ameaçada (NT).","Sim","Não","Mato Grosso do Sul","|Centro-Oeste|","Cerrado","Sub-bacia Paraná RH1","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água","","","","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus rossoi","","Melanorivulus rossoi","(Costa, 2005)","Peixe não-anual","Peixes Continentais","09/2022","Quase Ameaçada","","","Melanorivulus rossoi é endêmica do Brasil e ocorre apenas na drenagem do alto rio Anhanduí, bacia do rio Paraná, municípios de Campo Grande e Sidrolândia, estado do Mato Grosso do Sul. A principal ameaça é a perda de habitat pela expansão da atividade agrícola. Além disso, o lançamento de efluentes das atividades agrícolas e da expansão urbana, bem como a prática de queimadas nas áreas de reserva legal, são ameaças adicionais. A Extensão de Ocorrência (EOO) foi calculada em 779 km&sup2;, e se considera haver declínio continuado na qualidade do habitat. Portanto, por se aproximar da categoria Em Perigo (EN) pelo critério B1b(iii), Melanorivulus rossoi foi categorizada como Quase Ameaçada (NT).","Sim","Não","Mato Grosso do Sul","|Centro-Oeste|","Cerrado","Sub-bacia Paraná RH1","","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
9 - Poluição
9.3 - Agropecuária e florestal","3 - Animais de estimação/ornamentais","","","","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Melanorivulus","Melanorivulus rubromarginatus","","Melanorivulus rubromarginatus","(Costa, 2007)","Peixe anual","Peixes Continentais","08/2019","Quase Ameaçada","","","Melanorivulus rubromarginatus é endêmica do Brasil, conhecida apenas da localidade-tipo, um córrego da drenagem do rio do Peixe, afluente da margem direita do rio Araguaia, estado de Goiás. Considerando a microbacia onde está inserida a localidade-tipo como área potencial de distribuição da espécie, a extensão de ocorrência (EOO) foi calculada em 1.278 km2. A região do entorno é intensamente ocupada por agricultura e pecuária, causando declínio continuado da área, extensão e/ou qualidade do habitat. Entretanto, não é possível avaliar os eventuais efeitos de fragmentação do habitat ou número de localizações. Portanto, Melanorivulus rubromarginatus se aproxima da categoria Em Perigo (EN) pelo critério B1b(iii), sendo categorizada como Quase Ameaçada (NT).","Sim","Sim","Goiás","|Centro-Oeste|","Cerrado","Sub-bacia Araguaia","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
